campaign_id,campaign_name,channel,region,impressions,clicks,conversions,cost,revenue,start_date,end_date
4546,Spring Promo,LinkedIn,Africa,215046,2133,77,4901.94,9814.21,2025-04-06,2025-04-17
4547,Autumn Deals,Instagram,Europe,122788,2657,465,4231.18,4282.68,2025-03-18,2025-03-25
4548,Mega Campaign,Twitter,Asia,147007,3315,421,2221.87,3881.37,2024-07-10,2024-07-23
4549,Mega Campaign,Instagram,Australia,38285,351,331,1033.1,3345.13,2024-09-24,2024-09-27
4550,Mega Campaign,Twitter,South America,336228,2312,255,4198.91,5105.6,2025-02-01,2025-02-05
4551,Mega Campaign,Google Ads,Europe,95034,4775,497,4026.29,13861.4,2025-02-09,2025-02-15
4552,Winter Blast,Google Ads,South America,56305,3266,162,2391.84,8865.06,2024-10-06,2024-10-20
4553,Summer Sale,LinkedIn,South America,262154,2969,167,443.86,10057.79,2024-12-18,2024-12-28
4554,Mega Campaign,Google Ads,Europe,456714,4351,86,2539.82,8748.4,2025-04-13,2025-04-27
4555,Autumn Deals,LinkedIn,Asia,97587,3318,436,449.92,642.07,2025-02-16,2025-02-19
4556,Summer Sale,Facebook,Australia,475290,1784,67,1089.52,3305.4,2024-08-18,2024-08-22
4557,Winter Blast,Facebook,North America,43582,891,99,1323.52,3477.25,2024-06-18,2024-06-22
4558,Autumn Deals,Twitter,Australia,341960,300,187,1705.61,7204.98,2024-08-30,2024-09-07
4559,Autumn Deals,LinkedIn,Europe,117840,634,182,4231.02,13741.36,2024-05-12,2024-05-22
4560,Spring Promo,Facebook,South America,257437,2086,214,4626.96,6588.27,2024-12-16,2024-12-31
4561,Summer Sale,Facebook,South America,90828,3594,357,1140.95,7120.68,2024-11-28,2024-12-07
4562,Mega Campaign,LinkedIn,Asia,430259,3893,422,553.76,2659.59,2025-01-30,2025-02-08
4563,Spring Promo,LinkedIn,Asia,272567,1839,97,3112.53,5830.81,2025-03-25,2025-04-04
4564,Winter Blast,LinkedIn,Asia,256847,1603,6,4455.38,10896.86,2024-07-13,2024-07-19
4565,Summer Sale,LinkedIn,South America,57950,4238,315,4179.62,10452.33,2024-08-18,2024-09-01
4566,Summer Sale,LinkedIn,Australia,386182,3538,42,1385.17,6278.78,2024-12-05,2024-12-08
4567,Spring Promo,Google Ads,Asia,143192,1049,127,572.69,7618.82,2024-06-13,2024-06-20
4568,Summer Sale,Twitter,North America,125480,1235,233,3938.79,6914.93,2024-11-03,2024-11-16
4569,Autumn Deals,Instagram,Africa,432920,1925,279,2934.48,6041.79,2024-10-07,2024-10-21
4570,Spring Promo,Instagram,South America,270546,3185,440,2516.73,8740.0,2025-02-07,2025-02-15
4571,Spring Promo,Google Ads,Europe,398038,838,151,437.77,3370.32,2024-09-05,2024-09-16
4572,Winter Blast,Instagram,South America,462968,2581,402,1720.31,11485.41,2024-06-20,2024-06-25
4573,Mega Campaign,Facebook,Africa,338548,579,113,4140.35,6083.74,2024-10-30,2024-11-02
4574,Winter Blast,Google Ads,Asia,384060,2965,496,2071.31,5142.37,2025-03-08,2025-03-21
4575,Summer Sale,LinkedIn,North America,387211,1970,369,4768.2,5290.14,2024-09-26,2024-10-03
4576,Mega Campaign,LinkedIn,North America,408209,4741,333,1018.03,1979.35,2024-09-16,2024-09-22
4577,Mega Campaign,Facebook,Europe,371394,3825,436,4837.5,12676.86,2024-07-14,2024-07-19
4578,Winter Blast,Facebook,South America,290500,1390,308,4216.57,12366.97,2024-07-05,2024-07-19
4579,Summer Sale,Twitter,North America,393325,4476,327,3634.19,11448.23,2025-01-28,2025-02-08
4580,Mega Campaign,Google Ads,Europe,114840,2993,217,2721.72,5955.75,2025-03-14,2025-03-22
4581,Autumn Deals,Facebook,North America,18530,686,406,1526.68,8627.6,2024-07-17,2024-07-22
4582,Mega Campaign,Twitter,Asia,8769,4022,419,4506.98,7797.94,2025-01-19,2025-01-29
4583,Summer Sale,Instagram,Asia,377098,898,438,3117.81,6301.42,2024-08-21,2024-08-30
4584,Autumn Deals,Instagram,Europe,250745,509,108,967.28,5747.33,2024-08-12,2024-08-20
4585,Summer Sale,Instagram,Asia,15883,2297,9,3763.07,7084.66,2024-10-29,2024-11-10
4586,Spring Promo,Facebook,Asia,370058,4689,183,2221.66,11036.56,2024-10-29,2024-11-07
4587,Summer Sale,Google Ads,North America,300272,4822,46,3453.15,4047.5,2025-02-19,2025-03-01
4588,Mega Campaign,Google Ads,Africa,32513,1899,444,4839.58,14462.71,2024-10-21,2024-10-25
4589,Winter Blast,LinkedIn,South America,83349,3461,428,2943.04,3716.46,2024-06-17,2024-06-23
4590,Winter Blast,Google Ads,Africa,219597,3085,139,2360.17,3538.42,2025-01-26,2025-01-31
4591,Autumn Deals,Instagram,South America,298560,3949,174,875.51,8520.89,2024-05-08,2024-05-14
4592,Spring Promo,Instagram,Europe,448774,3845,40,188.71,9567.06,2024-08-10,2024-08-16
4593,Mega Campaign,Google Ads,Asia,66207,3383,217,540.41,6254.33,2025-02-24,2025-03-06
4594,Mega Campaign,Twitter,Africa,104793,3275,446,3808.2,12859.78,2025-04-12,2025-04-23
4595,Winter Blast,LinkedIn,Australia,2854,2789,139,4960.19,6995.79,2024-06-29,2024-07-08
4596,Mega Campaign,Facebook,Africa,23084,4795,299,4512.29,8252.65,2025-04-18,2025-04-22
4597,Mega Campaign,Instagram,North America,79029,1486,73,215.19,8941.6,2025-02-22,2025-02-28
4598,Autumn Deals,LinkedIn,Asia,84345,376,78,2991.55,4902.14,2025-02-24,2025-03-03
4599,Winter Blast,Instagram,Asia,403358,77,55,117.83,4791.63,2024-11-08,2024-11-22
4600,Spring Promo,Instagram,Europe,198831,902,275,3229.14,9210.19,2024-05-12,2024-05-25
4601,Spring Promo,Facebook,Africa,43188,1028,213,1266.09,9671.04,2024-08-25,2024-09-09
4602,Summer Sale,Facebook,Asia,355467,4614,91,2324.93,9260.18,2025-01-29,2025-02-12
4603,Summer Sale,Google Ads,Australia,352048,3777,248,1715.88,8429.5,2024-06-26,2024-07-07
4604,Spring Promo,Instagram,South America,280682,1143,380,322.87,5490.63,2025-03-27,2025-04-07
4605,Spring Promo,Facebook,Australia,32094,4177,319,4744.41,10242.86,2024-10-21,2024-10-31
4606,Autumn Deals,Facebook,North America,463125,733,356,2458.84,12269.52,2025-01-22,2025-01-26
4607,Autumn Deals,Twitter,South America,330534,4305,330,850.16,8067.55,2024-08-24,2024-08-27
4608,Spring Promo,LinkedIn,Australia,424416,3022,103,2105.24,5658.88,2025-01-27,2025-02-06
4609,Mega Campaign,LinkedIn,Australia,148877,4474,31,3824.78,11848.49,2025-01-28,2025-02-09
4610,Mega Campaign,Twitter,South America,456592,1902,86,1902.19,2645.5,2025-01-06,2025-01-09
4611,Spring Promo,Google Ads,North America,71633,4379,14,3505.56,11388.55,2024-09-01,2024-09-04
4612,Winter Blast,LinkedIn,Africa,424119,3112,498,4108.06,9791.39,2025-01-19,2025-01-24
4613,Spring Promo,Facebook,Asia,232986,999,437,1037.59,10438.84,2024-12-31,2025-01-11
4614,Mega Campaign,Twitter,Australia,37267,4945,290,937.98,1078.63,2024-11-05,2024-11-11
4615,Mega Campaign,Instagram,Australia,203781,1854,9,754.44,3048.44,2024-07-07,2024-07-18
4616,Mega Campaign,Facebook,South America,351102,1512,336,1377.3,5782.38,2024-05-17,2024-05-29
4617,Spring Promo,Facebook,Europe,281016,4618,292,2921.07,3451.87,2024-09-02,2024-09-16
4618,Summer Sale,LinkedIn,South America,38815,2030,176,4466.9,13975.6,2024-07-24,2024-08-03
4619,Spring Promo,Twitter,North America,246971,2883,164,2208.33,10161.14,2025-01-07,2025-01-16
4620,Spring Promo,Google Ads,Australia,80702,4058,220,880.22,6724.8,2024-10-06,2024-10-14
4621,Winter Blast,Facebook,Europe,239828,298,59,734.28,7162.2,2025-01-05,2025-01-17
4622,Autumn Deals,Twitter,South America,437896,1732,154,1285.53,8507.52,2024-07-19,2024-07-31
4623,Autumn Deals,Instagram,South America,59597,2089,111,3344.1,10372.21,2024-08-18,2024-08-26
4624,Winter Blast,Instagram,North America,406428,1731,18,2775.38,10567.99,2024-06-05,2024-06-16
4625,Winter Blast,Instagram,North America,357632,4119,77,1820.41,9029.49,2024-05-16,2024-05-21
4626,Autumn Deals,Google Ads,North America,283387,4621,392,4340.5,5954.31,2024-10-25,2024-11-06
4627,Spring Promo,Facebook,South America,174439,2520,12,2822.13,8834.09,2025-03-26,2025-04-10
4628,Winter Blast,LinkedIn,North America,266766,3378,228,3713.36,11296.15,2024-10-28,2024-11-11
4629,Autumn Deals,Facebook,South America,269779,2035,229,4224.53,11498.99,2025-02-21,2025-02-28
4630,Winter Blast,Instagram,Europe,93175,594,273,4320.6,9283.87,2024-10-23,2024-11-03
4631,Summer Sale,Google Ads,Europe,362402,2767,156,2287.58,4719.63,2024-05-26,2024-06-02
4632,Autumn Deals,Google Ads,Africa,490524,3833,273,3253.87,3876.06,2024-07-24,2024-08-07
4633,Winter Blast,Instagram,North America,222874,928,273,3690.52,13197.18,2024-05-05,2024-05-19
4634,Winter Blast,Twitter,Asia,110019,2060,142,1764.77,9528.36,2025-02-26,2025-03-06
4635,Spring Promo,LinkedIn,Africa,60380,4050,314,947.79,3108.57,2024-07-03,2024-07-10
4636,Mega Campaign,LinkedIn,Asia,238714,4207,18,3226.4,6847.7,2025-04-20,2025-05-04
4637,Spring Promo,Instagram,Europe,215987,444,128,2234.48,10886.27,2024-08-08,2024-08-14
4638,Summer Sale,Twitter,Asia,15878,2262,196,2261.0,5151.66,2024-12-22,2024-12-25
4639,Spring Promo,Twitter,Europe,219113,4123,5,295.83,2582.18,2025-04-03,2025-04-08
4640,Winter Blast,Google Ads,Europe,283241,618,351,2739.88,5093.61,2025-01-07,2025-01-17
4641,Mega Campaign,Google Ads,South America,23525,844,324,1847.78,6327.52,2024-05-08,2024-05-12
4642,Winter Blast,Facebook,North America,263955,4726,447,2143.51,10674.56,2024-10-16,2024-10-21
4643,Spring Promo,LinkedIn,Africa,199481,2586,243,1758.27,10078.86,2024-10-29,2024-11-03
4644,Mega Campaign,Twitter,Africa,256459,2731,34,813.9,5940.18,2024-09-27,2024-10-01
4645,Autumn Deals,Twitter,Australia,175891,2516,369,3373.63,8489.38,2025-01-07,2025-01-15
4646,Autumn Deals,Twitter,Asia,141460,3855,54,3635.15,7225.03,2024-08-20,2024-08-27
4647,Summer Sale,Google Ads,Europe,53458,373,268,2888.96,8293.04,2024-05-27,2024-06-10
4648,Mega Campaign,Facebook,Asia,5852,676,292,1091.89,7736.26,2025-04-21,2025-04-24
4649,Winter Blast,Google Ads,Asia,415423,4414,496,3056.38,5334.24,2024-12-22,2024-12-27
4650,Summer Sale,Instagram,Australia,61894,673,354,1694.89,9636.59,2025-04-23,2025-04-26
4651,Autumn Deals,Facebook,Africa,29659,4948,60,595.18,7348.49,2024-07-09,2024-07-22
4652,Spring Promo,Instagram,Asia,136194,442,343,3036.82,3706.93,2024-10-05,2024-10-18
4653,Autumn Deals,Twitter,Africa,302362,856,261,2144.06,2484.1,2025-03-03,2025-03-14
4654,Autumn Deals,Twitter,Australia,139532,3097,399,3709.18,6471.61,2025-04-17,2025-04-29
4655,Winter Blast,Twitter,North America,1745,879,342,3834.7,6625.78,2024-06-18,2024-07-03
4656,Autumn Deals,LinkedIn,Australia,183568,4097,91,3971.42,10328.41,2024-11-25,2024-12-07
4657,Spring Promo,Twitter,Africa,222836,4071,484,160.41,6948.95,2024-10-26,2024-11-04
4658,Mega Campaign,LinkedIn,North America,297558,4693,347,2825.86,7007.75,2024-07-13,2024-07-26
4659,Mega Campaign,Twitter,Asia,185748,661,218,3119.15,3352.52,2024-05-17,2024-05-29
4660,Autumn Deals,Google Ads,Australia,315005,1963,352,3583.34,12886.78,2024-09-03,2024-09-16
4661,Spring Promo,Instagram,South America,239114,3414,382,1205.59,2752.46,2024-05-22,2024-05-26
4662,Autumn Deals,Google Ads,Africa,281558,527,265,3486.49,8380.47,2024-08-11,2024-08-18
4663,Spring Promo,Google Ads,Australia,308455,3855,333,466.11,1903.65,2025-02-09,2025-02-12
4664,Spring Promo,Google Ads,Europe,458773,1199,101,1092.62,3780.65,2024-10-29,2024-11-07
4665,Mega Campaign,Instagram,Australia,216420,941,301,785.63,6791.11,2024-12-07,2024-12-12
4666,Spring Promo,Twitter,North America,133601,138,29,2671.34,8159.26,2024-06-28,2024-07-10
4667,Summer Sale,Instagram,Europe,311772,3648,368,1459.39,3567.68,2024-09-10,2024-09-16
4668,Mega Campaign,Google Ads,Africa,385985,4286,163,3256.9,8587.25,2024-06-02,2024-06-16
4669,Autumn Deals,Twitter,Africa,382047,2856,53,1753.54,2212.13,2024-10-25,2024-11-04
4670,Spring Promo,Instagram,North America,434962,984,358,4401.13,6895.78,2024-11-03,2024-11-07
4671,Winter Blast,Facebook,Asia,202962,1228,409,1208.97,6044.43,2024-09-23,2024-10-07
4672,Spring Promo,Google Ads,Asia,487562,4599,18,1894.13,5966.06,2024-09-05,2024-09-09
4673,Spring Promo,LinkedIn,South America,346139,1902,457,1753.7,2184.17,2025-03-06,2025-03-13
4674,Summer Sale,Twitter,North America,197638,4232,282,1615.3,8711.55,2024-09-14,2024-09-26
4675,Summer Sale,Instagram,North America,440332,2959,46,583.9,9232.29,2024-07-19,2024-07-26
4676,Summer Sale,LinkedIn,North America,333670,2149,347,1079.05,4147.92,2024-05-09,2024-05-18
4677,Spring Promo,Facebook,Africa,311534,3282,169,1911.16,3938.77,2024-11-26,2024-12-06
4678,Mega Campaign,Instagram,South America,343522,3742,180,4750.41,12518.0,2024-11-12,2024-11-22
4679,Summer Sale,Google Ads,South America,328816,2229,410,3966.85,10758.13,2024-10-24,2024-10-28
4680,Autumn Deals,Google Ads,Europe,221263,422,193,2138.88,5620.13,2024-06-20,2024-06-26
4681,Mega Campaign,Instagram,Europe,386463,1037,239,517.39,3313.28,2024-11-06,2024-11-20
4682,Summer Sale,Twitter,Europe,373370,1832,420,1681.1,6183.13,2024-11-30,2024-12-08
4683,Winter Blast,Twitter,Australia,254157,4702,365,2817.21,4648.22,2024-05-29,2024-06-09
4684,Summer Sale,Instagram,Asia,132598,3151,413,1083.65,1592.47,2024-05-06,2024-05-10
4685,Summer Sale,Google Ads,Australia,245838,3770,147,645.86,10187.36,2024-07-28,2024-08-11
4686,Summer Sale,LinkedIn,North America,432771,2959,94,489.68,8762.75,2025-02-27,2025-03-14
4687,Autumn Deals,LinkedIn,Africa,398211,2164,385,1726.99,4101.23,2024-08-04,2024-08-16
4688,Mega Campaign,Twitter,Australia,333487,4217,467,275.1,10138.85,2025-03-01,2025-03-07
4689,Mega Campaign,LinkedIn,North America,271384,1995,256,2214.37,8247.74,2024-10-18,2024-10-25
4690,Autumn Deals,Instagram,Australia,460338,3079,424,1620.42,6273.26,2025-02-04,2025-02-18
4691,Summer Sale,Twitter,Africa,40791,1419,337,663.7,835.62,2024-09-27,2024-10-04
4692,Summer Sale,Facebook,Australia,464783,1481,286,4477.84,6352.14,2024-10-17,2024-10-29
4693,Winter Blast,Twitter,Europe,385061,1607,408,1122.31,9929.07,2024-07-01,2024-07-09
4694,Spring Promo,Twitter,Australia,222225,1149,96,4357.52,6644.13,2025-02-03,2025-02-06
4695,Autumn Deals,Instagram,Europe,371877,143,82,4242.64,7533.74,2025-02-02,2025-02-11
4696,Summer Sale,Twitter,Africa,471773,1160,182,2479.1,11214.87,2024-12-19,2024-12-30
4697,Autumn Deals,Google Ads,Asia,374588,3403,421,1076.66,3138.38,2024-08-19,2024-08-28
4698,Autumn Deals,Instagram,North America,340872,83,74,1385.95,3612.5,2024-08-09,2024-08-14
4699,Mega Campaign,Google Ads,Africa,472597,4339,466,926.96,6670.36,2024-07-23,2024-08-04
4700,Summer Sale,Twitter,Europe,54692,2315,395,2312.66,8637.53,2024-07-10,2024-07-18
4701,Autumn Deals,Google Ads,Asia,494040,1567,87,4903.7,6549.86,2025-01-24,2025-01-31
4702,Autumn Deals,Instagram,Asia,3504,476,450,2382.02,3255.47,2024-10-25,2024-11-09
4703,Winter Blast,Instagram,South America,443291,4027,483,544.7,2106.71,2025-03-05,2025-03-18
4704,Mega Campaign,Twitter,Australia,146622,2107,488,3969.47,4771.85,2025-01-05,2025-01-19
4705,Winter Blast,LinkedIn,Europe,100573,4922,457,3750.01,4438.21,2024-06-18,2024-06-28
4706,Spring Promo,LinkedIn,Asia,222109,511,282,2129.48,11040.29,2024-08-10,2024-08-24
4707,Autumn Deals,Facebook,North America,355604,3083,454,4805.7,6994.38,2025-03-08,2025-03-21
4708,Autumn Deals,LinkedIn,Australia,368541,2812,369,4485.84,11104.85,2025-03-31,2025-04-09
4709,Spring Promo,Facebook,Africa,424427,3020,112,112.32,7880.32,2025-03-20,2025-03-24
4710,Spring Promo,Twitter,Asia,235855,4190,211,954.52,2709.35,2024-07-04,2024-07-19
4711,Spring Promo,Twitter,North America,33672,4762,461,2454.84,7396.96,2024-08-16,2024-08-29
4712,Mega Campaign,Instagram,Australia,21531,3561,52,3686.43,4065.64,2025-01-08,2025-01-21
4713,Summer Sale,LinkedIn,Africa,425193,4761,366,104.47,4502.28,2024-11-28,2024-12-06
4714,Mega Campaign,Facebook,South America,212592,1164,328,1368.39,10755.08,2024-12-24,2024-12-29
4715,Mega Campaign,Facebook,Asia,271925,3131,385,1654.85,3250.86,2024-05-06,2024-05-19
4716,Summer Sale,Google Ads,Africa,369456,1108,112,2232.81,5287.37,2025-04-29,2025-05-06
4717,Mega Campaign,Facebook,Australia,23390,1108,411,2739.61,8262.07,2024-05-22,2024-05-30
4718,Mega Campaign,Google Ads,North America,111306,4322,77,511.63,6281.2,2024-08-15,2024-08-29
4719,Spring Promo,Twitter,North America,481947,3027,367,1189.5,2914.98,2024-10-11,2024-10-20
4720,Autumn Deals,Instagram,Asia,231709,4985,142,3521.6,9479.6,2024-10-14,2024-10-27
4721,Spring Promo,Instagram,South America,267185,2123,44,3697.36,13441.86,2024-11-30,2024-12-06
4722,Winter Blast,Instagram,South America,92952,4384,22,4432.3,11455.5,2025-02-14,2025-02-21
4723,Autumn Deals,Google Ads,Asia,349208,4504,486,1250.88,5890.14,2024-06-11,2024-06-26
4724,Autumn Deals,LinkedIn,North America,129453,2312,400,3616.77,9845.33,2024-09-30,2024-10-13
4725,Mega Campaign,Google Ads,Africa,368073,1349,345,2042.33,2128.36,2024-09-10,2024-09-20
4726,Winter Blast,Twitter,Africa,265717,4516,357,2955.75,5332.77,2024-07-10,2024-07-20
4727,Spring Promo,LinkedIn,Australia,422479,212,171,4691.97,14104.6,2025-05-03,2025-05-14
4728,Mega Campaign,LinkedIn,North America,198975,3724,39,997.19,3884.88,2025-04-22,2025-04-30
4729,Mega Campaign,Facebook,Asia,361156,2037,362,3023.42,4955.91,2024-05-31,2024-06-13
4730,Autumn Deals,Instagram,Europe,190427,2622,64,914.73,2668.42,2024-10-26,2024-11-09
4731,Mega Campaign,LinkedIn,Europe,19112,1669,86,3348.8,6605.71,2025-01-05,2025-01-18
4732,Summer Sale,LinkedIn,Australia,433862,1195,77,2000.89,7889.89,2025-02-20,2025-02-25
4733,Mega Campaign,Facebook,Australia,368279,1109,94,1397.83,2894.27,2024-08-29,2024-09-03
4734,Autumn Deals,LinkedIn,Africa,400012,4603,220,4134.92,11209.55,2025-01-14,2025-01-18
4735,Spring Promo,Instagram,Europe,431258,4326,117,2099.59,6416.4,2025-02-12,2025-02-20
4736,Spring Promo,Google Ads,Africa,52233,1399,366,3224.52,9067.64,2024-05-05,2024-05-11
4737,Winter Blast,Google Ads,North America,34911,2630,224,4851.55,13322.33,2024-08-25,2024-08-29
4738,Spring Promo,Instagram,South America,179312,1792,437,669.68,3026.1,2024-06-01,2024-06-06
4739,Autumn Deals,LinkedIn,Australia,105260,3441,462,3231.84,6788.41,2025-04-15,2025-04-29
4740,Autumn Deals,Instagram,South America,36709,671,9,3618.65,11390.28,2024-05-26,2024-05-30
4741,Summer Sale,Twitter,North America,121968,1911,235,2054.45,6111.64,2024-11-28,2024-12-09
4742,Summer Sale,Facebook,North America,74108,3370,160,1690.26,7704.12,2025-02-28,2025-03-12
4743,Autumn Deals,LinkedIn,Europe,320636,1824,372,4412.1,11146.55,2024-08-09,2024-08-18
4744,Autumn Deals,Twitter,South America,87074,3693,77,3049.44,5871.86,2024-11-01,2024-11-15
4745,Summer Sale,LinkedIn,Australia,84030,2537,370,3326.63,3405.65,2025-04-09,2025-04-19
4746,Mega Campaign,LinkedIn,South America,213642,2469,241,3506.77,4475.02,2025-03-01,2025-03-07
4747,Autumn Deals,LinkedIn,North America,345912,1251,185,1342.53,3643.57,2024-11-11,2024-11-25
4748,Winter Blast,Instagram,Europe,371452,3076,190,2020.93,9786.37,2024-06-07,2024-06-21
4749,Autumn Deals,Instagram,Europe,244473,3515,199,1152.77,6432.63,2025-01-23,2025-02-07
4750,Winter Blast,LinkedIn,Asia,443514,1150,282,4850.09,9456.72,2024-10-25,2024-10-28
4751,Mega Campaign,Google Ads,Asia,411211,3774,173,3068.02,6561.59,2024-07-23,2024-08-05
4752,Mega Campaign,Instagram,South America,474784,2783,292,1354.84,1696.17,2024-11-17,2024-11-21
4753,Autumn Deals,Twitter,Australia,26980,2013,437,1356.04,9211.65,2024-11-25,2024-12-05
4754,Summer Sale,LinkedIn,Australia,191853,4825,39,341.26,3272.21,2024-12-30,2025-01-09
4755,Autumn Deals,Instagram,Africa,472728,2655,305,2319.15,4808.06,2025-02-16,2025-02-21
4756,Mega Campaign,Instagram,Africa,304794,4979,382,2157.53,7384.84,2024-08-08,2024-08-23
4757,Mega Campaign,Facebook,South America,480928,1627,318,317.15,9787.77,2024-09-03,2024-09-08
4758,Autumn Deals,LinkedIn,Australia,118644,478,111,631.99,2744.55,2025-03-16,2025-03-19
4759,Mega Campaign,Twitter,South America,83981,207,19,2304.23,3279.11,2024-12-21,2024-12-28
4760,Winter Blast,Google Ads,Australia,97115,3090,392,2193.24,5695.38,2024-08-02,2024-08-06
4761,Summer Sale,LinkedIn,North America,478634,1652,180,1115.29,5048.81,2025-03-06,2025-03-20
4762,Summer Sale,LinkedIn,Africa,474242,4266,192,2028.93,10112.31,2024-08-22,2024-08-28
4763,Autumn Deals,Google Ads,South America,236973,3526,200,4716.72,11610.65,2024-12-20,2025-01-02
4764,Spring Promo,Facebook,Australia,32279,395,87,3579.6,13152.29,2024-08-18,2024-08-22
4765,Spring Promo,LinkedIn,Europe,312618,3470,132,2571.58,10513.05,2025-02-15,2025-03-02
4766,Autumn Deals,LinkedIn,North America,443186,540,458,2666.38,8559.65,2024-08-13,2024-08-24
4767,Autumn Deals,Twitter,Africa,325231,3244,408,677.86,5777.82,2024-10-05,2024-10-13
4768,Spring Promo,LinkedIn,Africa,438649,2129,482,523.05,10176.06,2024-10-28,2024-11-11
